InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
530120,71053,WHITE METAL LANTERN,28,2025-09-25 20:17:00,3.39,17045.0,United Kingdom
530307,22423,REGENCY CAKESTAND 3 TIER,52,2025-02-02 22:49:00,12.75,15749.0,United Kingdom
530436,21755,SET 7 BABUSHKA NESTING BOXES,60,2025-03-02 23:48:00,8.5,15923.0,United Kingdom
530275,POST,POSTAGE,9,2025-12-29 02:19:00,18.0,16578.0,Belgium
530132,22383,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-12-20 05:12:00,2.95,13772.0,United Kingdom
530202,84406B,CREAM CUPID HEARTS COAT HANGER,17,2025-03-05 14:23:00,2.75,17511.0,United Kingdom
530425,85099B,PARTY BUNTING,20,2025-12-05 16:14:00,4.65,15387.0,United Kingdom
530189,22662,LUNCH BAG SUKI DESIGN,23,2025-06-03 20:27:00,1.65,17655.0,Spain
530198,21755,SET 7 BABUSHKA NESTING BOXES,9,2025-07-07 16:32:00,8.5,14232.0,United Kingdom
530247,22961B,RABBIT NIGHT LIGHT,32,2025-12-08 09:02:00,2.08,13806.0,United Kingdom
530005,22720,POPCORN HOLDER,10,2025-06-22 03:05:00,0.85,15112.0,United Kingdom
530148,21755,SET 7 BABUSHKA NESTING BOXES,28,2025-10-06 07:41:00,8.5,13220.0,United Kingdom
530405,23084,RABBIT NIGHT LIGHT,34,2025-09-28 22:23:00,2.08,12639.0,United Kingdom
530401,21212,PACK OF 72 RETROSPOT CAKE CASES,45,2025-11-24 09:23:00,0.55,17035.0,United Kingdom
530460,22961B,RABBIT NIGHT LIGHT,31,2025-01-24 02:43:00,2.08,14296.0,United Kingdom
530204,85099B,PARTY BUNTING,31,2025-11-14 17:20:00,4.65,16997.0,United Kingdom
530412,23084,RABBIT NIGHT LIGHT,3,2025-06-26 22:04:00,2.08,16433.0,United Kingdom
530021,22698,CREAM CUPID HEARTS COAT HANGER,30,2025-05-09 17:55:00,2.75,12094.0,United Kingdom
530349,71053,WHITE METAL LANTERN,7,2025-05-29 12:55:00,3.39,17041.0,United Kingdom
530127,21232,JUMBO BAG VINTAGE DOILY,32,2025-05-04 22:30:00,2.05,17291.0,France
530049,85099B,PARTY BUNTING,26,2025-10-19 07:37:00,4.65,16870.0,United Kingdom
530489,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2025-12-04 04:45:00,0.55,Unknown,United Kingdom
530390,22197,POPCORN HOLDER,1,2025-10-18 19:06:00,0.85,14744.0,United Kingdom
530389,POST,POSTAGE,51,2025-04-06 23:55:00,18.0,14371.0,United Kingdom
530516,22383,WHITE HANGING HEART T-LIGHT HOLDER,54,2025-11-14 01:55:00,2.95,14941.0,United Kingdom
530294,71053,WHITE METAL LANTERN,3,2025-08-30 22:53:00,3.39,13136.0,United Kingdom
530304,22457,CREAM CUPID HEARTS COAT HANGER,17,2025-07-02 02:22:00,2.75,13975.0,United Kingdom
530385,21232,JUMBO BAG VINTAGE DOILY,42,2025-09-02 20:12:00,2.05,18192.0,United Kingdom
530117,22961B,RABBIT NIGHT LIGHT,51,2025-06-27 17:27:00,2.08,17419.0,United Kingdom
530270,22662,LUNCH BAG SUKI DESIGN,34,2025-11-09 05:23:00,1.65,15054.0,United Kingdom
530315,22383,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-06-17 21:18:00,2.95,14510.0,United Kingdom
530000,20725,LUNCH BAG RED RETROSPOT,2,2025-05-06 07:08:00,1.65,18033.0,United Kingdom
530335,22961,JUMBO BAG RED RETROSPOT,41,2025-04-04 04:27:00,2.08,16119.0,Spain
530300,71053,WHITE METAL LANTERN,19,2025-01-01 19:22:00,3.39,13970.0,United Kingdom
530055,22457,CREAM CUPID HEARTS COAT HANGER,57,2025-05-06 11:18:00,2.75,Unknown,United Kingdom
530341,22698,CREAM CUPID HEARTS COAT HANGER,22,2025-01-22 00:05:00,2.75,12372.0,Portugal
530416,22961,JUMBO BAG RED RETROSPOT,9,2025-03-02 05:34:00,2.08,15219.0,United Kingdom
530083,22383,WHITE HANGING HEART T-LIGHT HOLDER,30,2025-08-15 21:13:00,2.95,16187.0,United Kingdom
530316,22662,LUNCH BAG SUKI DESIGN,39,2025-03-27 22:28:00,1.65,14879.0,United Kingdom
530205,85099B,PARTY BUNTING,42,2025-11-22 14:58:00,4.65,17743.0,United Kingdom
530452,22720,POPCORN HOLDER,35,2025-01-09 16:52:00,0.85,17716.0,United Kingdom
530466,22698,CREAM CUPID HEARTS COAT HANGER,39,2025-06-17 00:40:00,2.75,14239.0,United Kingdom
530301,22961B,RABBIT NIGHT LIGHT,27,2025-12-07 21:05:00,2.08,16288.0,United Kingdom
530186,22698,CREAM CUPID HEARTS COAT HANGER,44,2025-09-12 18:09:00,2.75,13902.0,United Kingdom
530086,21755,SET 7 BABUSHKA NESTING BOXES,10,2025-01-24 07:30:00,8.5,17007.0,United Kingdom
530046,22197,POPCORN HOLDER,38,2025-02-01 23:20:00,0.85,12468.0,United Kingdom
530162,21172,CREAM CUPID HEARTS COAT HANGER,41,2025-01-27 06:17:00,2.75,16499.0,United Kingdom
530298,85099B,PARTY BUNTING,27,2025-02-02 03:53:00,4.65,16094.0,United Kingdom
530221,85123A,ASSORTED COLOUR BIRD ORNAMENT,38,2025-08-20 16:14:00,1.69,17038.0,United Kingdom
530451,22961,JUMBO BAG RED RETROSPOT,36,2025-01-07 00:33:00,2.08,17916.0,United Kingdom
530491,22961,  JUMBO BAG RED RETROSPOT  ,33,2025-10-06 01:50:00,2.08,14945.0,United Kingdom
530368,22961B,RABBIT NIGHT LIGHT,37,2025-01-27 18:30:00,2.08,13396.0,United Kingdom
530258,23084,RABBIT NIGHT LIGHT,33,2025-09-29 16:12:00,2.08,18358.0,United Kingdom
530137,21172,CREAM CUPID HEARTS COAT HANGER,31,2025-06-24 05:03:00,2.75,14068.0,United Kingdom
530391,21212,PACK OF 72 RETROSPOT CAKE CASES,30,2025-09-26 15:56:00,0.55,13099.0,United Kingdom
530330,21755,SET 7 BABUSHKA NESTING BOXES,51,2025-05-02 15:01:00,8.5,14956.0,United Kingdom
530487,84406B,CREAM CUPID HEARTS COAT HANGER,47,2025-12-29 06:28:00,2.75,14386.0,United Kingdom
530196,22197,POPCORN HOLDER,20,2025-01-18 18:23:00,0.85,17999.0,United Kingdom
530180,21172,CREAM CUPID HEARTS COAT HANGER,56,2025-01-19 19:04:00,2.75,13923.0,United Kingdom
530009,22197,POPCORN HOLDER,43,2025-05-29 02:54:00,0.85,13907.0,United Kingdom
530259,22457,CREAM CUPID HEARTS COAT HANGER,23,2025-05-01 03:09:00,2.75,14096.0,United Kingdom
530032,85099B,PARTY BUNTING,15,2025-06-23 00:37:00,4.65,16537.0,United Kingdom
530434,22197,POPCORN HOLDER,56,2025-04-07 18:46:00,0.85,17500.0,United Kingdom
530263,22662,LUNCH BAG SUKI DESIGN,41,2025-05-21 18:03:00,1.65,14883.0,United Kingdom
530103,21232,JUMBO BAG VINTAGE DOILY,32,2025-07-19 10:42:00,2.05,17563.0,United Kingdom
530039,22197,POPCORN HOLDER,26,2025-02-25 07:12:00,0.85,13558.0,United Kingdom
530028,22961B,RABBIT NIGHT LIGHT,6,2025-09-06 02:48:00,2.08,16363.0,United Kingdom
530215,22961B,RABBIT NIGHT LIGHT,14,2025-10-11 06:37:00,2.08,13769.0,United Kingdom
530450,22698,CREAM CUPID HEARTS COAT HANGER,59,2025-12-04 15:01:00,2.75,12054.0,United Kingdom
530169,23084,RABBIT NIGHT LIGHT,18,2025-06-24 16:17:00,2.08,12021.0,United Kingdom
530495,22720,POPCORN HOLDER,15,2025-09-23 17:37:00,0.85,17633.0,United Kingdom
530376,21212,PACK OF 72 RETROSPOT CAKE CASES,15,2025-05-28 22:13:00,0.55,17654.0,United Kingdom
530206,21212,PACK OF 72 RETROSPOT CAKE CASES,42,2025-03-01 04:02:00,0.55,12304.0,United Kingdom
530153,22698,CREAM CUPID HEARTS COAT HANGER,17,2025-02-16 07:43:00,2.75,16712.0,United Kingdom
530030,22698,CREAM CUPID HEARTS COAT HANGER,28,2025-10-04 23:44:00,2.75,13647.0,United Kingdom
530255,22662,LUNCH BAG SUKI DESIGN,54,2025-02-15 13:54:00,1.65,12867.0,United Kingdom
530328,22457,CREAM CUPID HEARTS COAT HANGER,46,2025-10-09 17:18:00,2.75,14457.0,United Kingdom
530213,20725,LUNCH BAG RED RETROSPOT,55,2025-02-16 21:13:00,1.65,17256.0,United Kingdom
530136,71053,WHITE METAL LANTERN,41,2025-02-22 00:36:00,3.39,14329.0,United Kingdom
530449,21755,SET 7 BABUSHKA NESTING BOXES,33,2025-07-11 01:39:00,8.5,17224.0,United Kingdom
530346,22383,WHITE HANGING HEART T-LIGHT HOLDER,39,2025-06-10 22:20:00,2.95,18014.0,United Kingdom
530421,23084,RABBIT NIGHT LIGHT,7,2025-01-18 14:38:00,2.08,17505.0,Belgium
530386,21212,PACK OF 72 RETROSPOT CAKE CASES,21,2025-11-27 01:58:00,0.55,18297.0,United Kingdom
530519,21172,CREAM CUPID HEARTS COAT HANGER,11,2025-10-17 00:50:00,2.75,18234.0,United Kingdom
530229,21232,JUMBO BAG VINTAGE DOILY,22,2025-07-24 13:46:00,2.05,12778.0,United Kingdom
530224,22662,LUNCH BAG SUKI DESIGN,5,2025-06-14 19:09:00,1.65,12538.0,United Kingdom
530171,71053,WHITE METAL LANTERN,29,2025-09-05 11:21:00,3.39,16521.0,United Kingdom
530377,21172,CREAM CUPID HEARTS COAT HANGER,21,2025-06-28 17:59:00,2.75,17911.0,United Kingdom
530267,22197,POPCORN HOLDER,29,2025-11-30 06:20:00,0.85,16956.0,Netherlands
530115,POST,POSTAGE,46,2025-02-08 18:44:00,18.0,17138.0,United Kingdom
530423,21755,SET 7 BABUSHKA NESTING BOXES,49,2025-03-13 16:18:00,8.5,13918.0,United Kingdom
530048,85123A,ASSORTED COLOUR BIRD ORNAMENT,6,2025-02-05 19:04:00,1.69,17531.0,United Kingdom
530507,23084,RABBIT NIGHT LIGHT,37,2025-10-02 05:23:00,2.08,14670.0,United Kingdom
530477,71053,WHITE METAL LANTERN,18,2025-05-18 15:09:00,3.39,12518.0,United Kingdom
530437,85099B,PARTY BUNTING,45,2025-12-27 06:25:00,4.65,13960.0,Switzerland
530429,71053,WHITE METAL LANTERN,20,2025-04-05 17:30:00,3.39,13974.0,United Kingdom
530082,21212,PACK OF 72 RETROSPOT CAKE CASES,19,2025-08-09 18:38:00,0.55,17363.0,United Kingdom
530355,21232,JUMBO BAG VINTAGE DOILY,9,2025-07-07 12:23:00,2.05,12370.0,United Kingdom
530095,85123A,ASSORTED COLOUR BIRD ORNAMENT,32,2025-05-21 14:04:00,1.69,17845.0,United Kingdom
530067,85099B,PARTY BUNTING,56,2025-04-01 13:01:00,4.65,13469.0,United Kingdom
530322,22457,CREAM CUPID HEARTS COAT HANGER,24,2025-02-09 18:08:00,2.75,16337.0,United Kingdom
530096,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2025-06-21 10:57:00,0.55,16424.0,United Kingdom
530022,20725,LUNCH BAG RED RETROSPOT,44,2025-05-17 20:21:00,1.65,12913.0,United Kingdom
530254,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2025-01-11 10:10:00,0.55,17063.0,United Kingdom
530380,23084,RABBIT NIGHT LIGHT,23,2025-12-02 08:47:00,2.08,15924.0,United Kingdom
530417,85123A,ASSORTED COLOUR BIRD ORNAMENT,9,2025-01-02 00:19:00,1.69,15792.0,United Kingdom
530357,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2025-09-16 14:48:00,0.55,16504.0,United Kingdom
530159,22961,JUMBO BAG RED RETROSPOT,3,2025-02-15 10:16:00,2.08,14648.0,United Kingdom
530415,22457,CREAM CUPID HEARTS COAT HANGER,58,2025-08-18 12:24:00,2.75,12657.0,United Kingdom
530144,23084,RABBIT NIGHT LIGHT,11,2025-03-30 17:04:00,2.08,13282.0,United Kingdom
530209,22961,JUMBO BAG RED RETROSPOT,27,2025-03-21 13:41:00,2.08,12811.0,Spain
530488,23084,RABBIT NIGHT LIGHT,53,2025-12-11 15:08:00,2.08,17188.0,United Kingdom
530431,21232,JUMBO BAG VINTAGE DOILY,36,2025-03-10 12:15:00,2.05,14088.0,United Kingdom
530090,85123A,ASSORTED COLOUR BIRD ORNAMENT,30,2025-10-13 07:58:00,1.69,12994.0,United Kingdom
530041,85099B,PARTY BUNTING,56,2025-08-15 17:06:00,4.65,12414.0,United Kingdom
530233,22961,JUMBO BAG RED RETROSPOT,22,2025-07-30 11:55:00,2.08,17450.0,United Kingdom
530337,22423,REGENCY CAKESTAND 3 TIER,21,2025-06-27 16:57:00,12.75,14326.0,United Kingdom
530414,22423,REGENCY CAKESTAND 3 TIER,50,2025-11-25 23:41:00,12.75,Unknown,United Kingdom
530435,22961,JUMBO BAG RED RETROSPOT,14,2025-04-17 10:19:00,2.08,12125.0,United Kingdom
530366,20725,LUNCH BAG RED RETROSPOT,27,2025-06-07 23:55:00,1.65,17636.0,Eire
530053,22662,LUNCH BAG SUKI DESIGN,21,2025-01-05 14:39:00,1.65,16612.0,Eire
530178,21172,CREAM CUPID HEARTS COAT HANGER,51,2025-06-23 19:44:00,2.75,15256.0,Eire
530494,POST,POSTAGE,49,2025-08-09 03:00:00,18.0,12807.0,United Kingdom
530427,22423,REGENCY CAKESTAND 3 TIER,41,2025-10-12 15:03:00,12.75,14821.0,United Kingdom
530051,85123A,ASSORTED COLOUR BIRD ORNAMENT,21,2025-04-15 21:45:00,1.69,14573.0,United Kingdom
530014,22383,WHITE HANGING HEART T-LIGHT HOLDER,54,2025-04-28 01:51:00,2.95,14584.0,United Kingdom
530432,21755,SET 7 BABUSHKA NESTING BOXES,22,2025-08-19 11:05:00,8.5,16387.0,United Kingdom
530338,23084,RABBIT NIGHT LIGHT,17,2025-11-22 17:17:00,2.08,13025.0,United Kingdom
530340,22961B,RABBIT NIGHT LIGHT,38,2025-03-29 21:39:00,2.08,17903.0,United Kingdom
530285,22457,CREAM CUPID HEARTS COAT HANGER,44,2025-08-14 14:49:00,2.75,14308.0,Netherlands
530003,22961,JUMBO BAG RED RETROSPOT,13,2025-08-03 07:28:00,2.08,16827.0,United Kingdom
530023,21212,PACK OF 72 RETROSPOT CAKE CASES,28,2025-08-21 00:46:00,0.55,17895.0,United Kingdom
530128,21172,CREAM CUPID HEARTS COAT HANGER,29,2025-02-17 09:14:00,2.75,15312.0,United Kingdom
530165,22961,JUMBO BAG RED RETROSPOT,1,2025-07-28 02:14:00,2.08,12929.0,Germany
530201,POST,POSTAGE,55,2025-07-07 02:50:00,18.0,15232.0,France
530045,22961,JUMBO BAG RED RETROSPOT,43,2025-03-21 06:18:00,2.08,13783.0,United Kingdom
530446,22961,JUMBO BAG RED RETROSPOT,32,2025-10-05 20:03:00,2.08,16292.0,United Kingdom
530353,85099B,PARTY BUNTING,14,2025-06-30 01:03:00,4.65,14304.0,Eire
530235,20725,LUNCH BAG RED RETROSPOT,37,2025-04-19 04:42:00,1.65,15950.0,United Kingdom
530482,22662,LUNCH BAG SUKI DESIGN,22,2025-11-30 19:08:00,1.65,14461.0,United Kingdom
530237,22720,POPCORN HOLDER,37,2025-08-08 17:49:00,0.85,17093.0,United Kingdom
530042,22961,JUMBO BAG RED RETROSPOT,54,2025-02-17 07:10:00,2.08,15329.0,United Kingdom
530445,21172,CREAM CUPID HEARTS COAT HANGER,30,2025-06-30 05:08:00,2.75,17900.0,United Kingdom
530079,85123A,ASSORTED COLOUR BIRD ORNAMENT,20,2025-06-17 12:44:00,1.69,14422.0,United Kingdom
530185,22423,REGENCY CAKESTAND 3 TIER,11,2025-02-10 19:55:00,12.75,15133.0,United Kingdom
530505,21232,JUMBO BAG VINTAGE DOILY,26,2025-11-11 06:28:00,2.05,16851.0,United Kingdom
530268,21172,CREAM CUPID HEARTS COAT HANGER,33,2025-02-01 14:06:00,2.75,Unknown,United Kingdom
530112,22961B,RABBIT NIGHT LIGHT,14,2025-12-25 08:49:00,2.08,15021.0,United Kingdom
530011,22423,REGENCY CAKESTAND 3 TIER,24,2025-04-18 21:17:00,12.75,17749.0,United Kingdom
530150,21212,PACK OF 72 RETROSPOT CAKE CASES,39,2025-05-28 14:07:00,0.55,15839.0,Portugal
530234,21232,JUMBO BAG VINTAGE DOILY,56,2025-05-28 19:19:00,2.05,14880.0,United Kingdom
530085,22698,CREAM CUPID HEARTS COAT HANGER,22,2025-05-01 21:19:00,2.75,13840.0,United Kingdom
530246,85123A,ASSORTED COLOUR BIRD ORNAMENT,8,2025-08-09 03:18:00,1.69,17555.0,United Kingdom
530134,21755,SET 7 BABUSHKA NESTING BOXES,19,2025-07-04 05:19:00,8.5,12115.0,United Kingdom
530143,22197,POPCORN HOLDER,40,2025-04-17 20:13:00,0.85,14167.0,United Kingdom
530447,22197,POPCORN HOLDER,54,2025-12-09 01:48:00,0.85,12052.0,United Kingdom
530271,21212,PACK OF 72 RETROSPOT CAKE CASES,25,2025-06-23 21:38:00,0.55,12428.0,United Kingdom
530360,21755,SET 7 BABUSHKA NESTING BOXES,39,2025-07-25 16:02:00,8.5,12371.0,United Kingdom
530290,71053,WHITE METAL LANTERN,54,2025-02-16 07:52:00,3.39,15695.0,United Kingdom
530182,20725,LUNCH BAG RED RETROSPOT,29,2025-12-22 09:57:00,1.65,12237.0,United Kingdom
530364,22961B,RABBIT NIGHT LIGHT,22,2025-09-18 17:31:00,2.08,17805.0,United Kingdom
530306,22961,JUMBO BAG RED RETROSPOT,22,2025-12-17 14:44:00,2.08,15920.0,United Kingdom
530448,21232,JUMBO BAG VINTAGE DOILY,9,2025-02-04 22:09:00,2.05,12074.0,United Kingdom
530501,22662,LUNCH BAG SUKI DESIGN,21,2025-06-03 01:51:00,1.65,17822.0,United Kingdom
530463,85099B,PARTY BUNTING,37,2025-12-13 17:21:00,4.65,15144.0,United Kingdom
530004,22720,POPCORN HOLDER,52,2025-03-23 22:27:00,0.85,14787.0,United Kingdom
530044,84406B,CREAM CUPID HEARTS COAT HANGER,25,2025-08-21 09:27:00,2.75,17706.0,United Kingdom
530352,21212,PACK OF 72 RETROSPOT CAKE CASES,32,2025-02-16 12:32:00,0.55,15745.0,United Kingdom
530250,21172,CREAM CUPID HEARTS COAT HANGER,48,2025-03-31 04:24:00,2.75,16362.0,United Kingdom
530289,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2025-05-20 14:57:00,0.55,16205.0,United Kingdom
530284,85099B,PARTY BUNTING,35,2025-06-08 15:57:00,4.65,13589.0,United Kingdom
530203,22720,POPCORN HOLDER,38,2025-11-23 11:06:00,0.85,17528.0,United Kingdom
530135,22961,JUMBO BAG RED RETROSPOT,9,2025-01-24 01:35:00,2.08,14393.0,Portugal
530430,85099B,PARTY BUNTING,20,2025-08-26 01:35:00,4.65,15380.0,Portugal
530145,84406B,CREAM CUPID HEARTS COAT HANGER,27,2025-12-19 19:30:00,2.75,14385.0,Portugal
530472,20725,LUNCH BAG RED RETROSPOT,9,2025-04-06 13:28:00,1.65,16562.0,United Kingdom
530508,21755,SET 7 BABUSHKA NESTING BOXES,30,2025-05-15 21:55:00,8.5,16009.0,United Kingdom
530071,85099B,PARTY BUNTING,2,2025-07-24 10:17:00,4.65,12568.0,United Kingdom
530118,22457,CREAM CUPID HEARTS COAT HANGER,5,2025-11-28 10:00:00,2.75,15441.0,United Kingdom
530464,71053,WHITE METAL LANTERN,51,2025-09-14 23:22:00,3.39,12439.0,United Kingdom
530015,POST,POSTAGE,18,2025-04-19 18:56:00,18.0,17881.0,United Kingdom
530393,22662,LUNCH BAG SUKI DESIGN,42,2025-04-06 00:47:00,1.65,14761.0,United Kingdom
530216,85099B,PARTY BUNTING,22,2025-11-02 00:17:00,4.65,13185.0,United Kingdom
530074,22197,POPCORN HOLDER,7,2025-08-11 11:46:00,0.85,18442.0,Belgium
530510,22961B,RABBIT NIGHT LIGHT,8,2025-06-30 14:39:00,2.08,13413.0,United Kingdom
530248,POST,POSTAGE,39,2025-01-04 06:19:00,18.0,13730.0,United Kingdom
530094,22662,LUNCH BAG SUKI DESIGN,17,2025-11-23 08:49:00,1.65,18370.0,United Kingdom
530407,22961,JUMBO BAG RED RETROSPOT,10,2025-06-17 16:28:00,2.08,12952.0,United Kingdom
530406,22961B,RABBIT NIGHT LIGHT,8,2025-10-08 16:12:00,2.08,16691.0,United Kingdom
530497,22961B,RABBIT NIGHT LIGHT,45,2025-03-19 11:01:00,2.08,15954.0,United Kingdom
530093,21232,JUMBO BAG VINTAGE DOILY,54,2025-08-17 05:47:00,2.05,15888.0,Germany
530018,22961B,RABBIT NIGHT LIGHT,28,2025-07-24 11:14:00,2.08,13133.0,Eire
530283,85099B,PARTY BUNTING,29,2025-05-26 23:50:00,4.65,Unknown,Australia
530292,22457,CREAM CUPID HEARTS COAT HANGER,16,2025-02-11 11:14:00,2.75,12230.0,United Kingdom
530313,21172,CREAM CUPID HEARTS COAT HANGER,45,2025-07-08 16:17:00,2.75,12676.0,United Kingdom
530031,21212,PACK OF 72 RETROSPOT CAKE CASES,26,2025-08-13 16:28:00,0.55,12991.0,United Kingdom
530321,POST,POSTAGE,37,2025-11-06 04:43:00,18.0,15685.0,United Kingdom
530089,84406B,CREAM CUPID HEARTS COAT HANGER,58,2025-08-06 07:11:00,2.75,17700.0,United Kingdom
530158,22383,WHITE HANGING HEART T-LIGHT HOLDER,27,2025-05-28 21:25:00,2.95,18230.0,United Kingdom
530342,22961B,RABBIT NIGHT LIGHT,17,2025-10-20 13:39:00,2.08,17234.0,United Kingdom
530348,22383,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-03-04 08:28:00,2.95,14030.0,United Kingdom
530141,85099B,PARTY BUNTING,50,2025-07-14 14:58:00,4.65,15626.0,United Kingdom
530382,71053,WHITE METAL LANTERN,7,2025-10-28 07:15:00,3.39,12415.0,Australia
530409,22662,  LUNCH BAG SUKI DESIGN  ,52,2025-08-21 04:32:00,1.65,15403.0,Australia
530243,22457,CREAM CUPID HEARTS COAT HANGER,20,2025-10-18 19:05:00,2.75,12430.0,Australia
530013,22662,LUNCH BAG SUKI DESIGN,25,2025-11-24 22:35:00,1.65,13799.0,Australia
530453,21232,JUMBO BAG VINTAGE DOILY,52,2025-02-24 03:33:00,2.05,13219.0,Australia
530077,22961,JUMBO BAG RED RETROSPOT,44,2025-07-06 13:04:00,2.08,17441.0,Australia
530509,85123A,ASSORTED COLOUR BIRD ORNAMENT,41,2025-11-02 12:39:00,1.69,15215.0,United Kingdom
530179,23084,RABBIT NIGHT LIGHT,55,2025-12-12 17:24:00,2.08,14594.0,United Kingdom
530177,84406B,CREAM CUPID HEARTS COAT HANGER,47,2025-07-29 20:09:00,2.75,12612.0,Germany
530462,22961B,RABBIT NIGHT LIGHT,10,2025-02-09 09:10:00,2.08,16619.0,Germany
530512,22383,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-06-06 03:11:00,2.95,15058.0,Germany
530200,20725,LUNCH BAG RED RETROSPOT,30,2025-03-14 07:55:00,1.65,17540.0,United Kingdom
530033,85099B,PARTY BUNTING,38,2025-01-04 02:45:00,4.65,17169.0,United Kingdom
530122,22961B,RABBIT NIGHT LIGHT,18,2025-05-06 02:17:00,2.08,15692.0,Spain
530363,22383,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-11-12 23:53:00,2.95,14451.0,Spain
530344,85099B,PARTY BUNTING,52,2025-06-02 14:04:00,4.65,17641.0,United Kingdom
530054,20725,LUNCH BAG RED RETROSPOT,5,2025-04-20 16:16:00,1.65,13085.0,Spain
530395,POST,POSTAGE,53,2025-09-21 10:05:00,18.0,15283.0,Germany
530239,22720,POPCORN HOLDER,2,2025-05-20 22:48:00,0.85,14531.0,United Kingdom
530356,POST,POSTAGE,4,2025-10-15 06:23:00,18.0,16532.0,Portugal
530371,21232,JUMBO BAG VINTAGE DOILY,10,2025-12-20 06:26:00,2.05,16110.0,United Kingdom
530420,22197,POPCORN HOLDER,52,2025-11-11 00:15:00,0.85,13688.0,United Kingdom
530502,20725,LUNCH BAG RED RETROSPOT,2,2025-11-28 03:43:00,1.65,13346.0,Germany
530040,22961,JUMBO BAG RED RETROSPOT,29,2025-08-05 05:17:00,2.08,15789.0,United Kingdom
530490,POST,POSTAGE,5,2025-11-03 15:37:00,18.0,15283.0,United Kingdom
530256,85099B,PARTY BUNTING,28,2025-07-25 16:05:00,4.65,15242.0,Spain
530073,22383,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-05-14 05:37:00,2.95,14174.0,United Kingdom
530008,22698,CREAM CUPID HEARTS COAT HANGER,57,2025-10-23 06:45:00,2.75,12569.0,United Kingdom
530496,22961B,RABBIT NIGHT LIGHT,15,2025-07-11 12:29:00,2.08,18327.0,Portugal
530156,22423,REGENCY CAKESTAND 3 TIER,38,2025-11-22 15:05:00,12.75,15850.0,United Kingdom
530123,85099B,PARTY BUNTING,49,2025-10-19 19:42:00,4.65,15104.0,Portugal
530369,85123A,ASSORTED COLOUR BIRD ORNAMENT,41,2025-03-17 21:15:00,1.69,12258.0,Germany
530320,22197,POPCORN HOLDER,9,2025-05-01 20:23:00,0.85,14966.0,Spain
530125,22457,CREAM CUPID HEARTS COAT HANGER,52,2025-06-24 08:56:00,2.75,16883.0,Spain
530265,22457,CREAM CUPID HEARTS COAT HANGER,54,2025-02-09 20:55:00,2.75,12739.0,Spain
